Id,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,YearBuilt,YearRemodAdd,Foundation,BsmtExposure,TotalBsmtSF,Heating,CentralAir,Electrical,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
794,RL,76,9158,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,2007,2007,PConc,Av,1496,GasA,Y,SBrkr,1496,0,0,2,0,3,1,7,Typ,0,Attchd,2007,2,474,Y,168,130,0,0,0,0,NA,0,6,2007,New,Partial,225000
795,RL,NA,10832,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,1994,1996,PConc,No,712,GasA,Y,SBrkr,1895,0,0,2,1,3,1,7,Typ,1,Attchd,1994,2,409,Y,143,46,0,0,0,0,Shed,500,10,2008,WD,Normal,194500
796,RL,70,8400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,1980,1981,CBlock,No,650,GasA,Y,SBrkr,1564,0,0,2,1,3,1,7,Typ,1,Attchd,1980,2,476,Y,0,50,0,0,204,0,NA,0,4,2010,WD,Normal,171000
797,RL,71,8197,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,1977,1977,CBlock,No,660,GasA,Y,SBrkr,1285,0,0,1,1,3,1,7,Typ,1,Attchd,1977,2,528,Y,138,0,0,0,0,0,NA,0,4,2007,WD,Normal,143500
798,RL,57,7677,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1953,1953,CBlock,No,773,GasA,Y,SBrkr,773,0,0,1,0,2,1,4,Typ,0,Attchd,1953,1,240,Y,0,0,0,0,0,0,NA,0,4,2008,WD,Abnorml,110000
799,RL,104,13518,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,2008,2009,PConc,No,1926,GasA,Y,SBrkr,3140,0,0,3,1,4,1,11,Typ,2,BuiltIn,2009,3,820,Y,144,78,0,0,0,0,NA,0,7,2009,New,Partial,485000
800,RL,60,7200,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,1937,1950,BrkTil,No,731,GasA,Y,SBrkr,1768,1,0,1,1,3,1,7,Typ,2,Detchd,1939,1,240,Y,0,0,264,0,0,0,NA,0,6,2007,WD,Normal,175000
801,RL,79,12798,Pave,NA,IR1,HLS,AllPub,Inside,Mod,ClearCr,Feedr,Norm,1Fam,2Story,1997,1997,PConc,Gd,616,GasA,Y,SBrkr,1688,1,0,2,1,4,1,8,Typ,0,Attchd,1997,2,603,Y,403,114,185,0,0,0,Shed,400,5,2008,WD,Normal,200000
802,RM,40,4800,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,1916,1990,CBlock,No,1196,GasA,Y,FuseA,1196,1,0,1,0,2,1,5,Typ,0,Detchd,1957,2,440,Y,0,0,0,0,0,0,NA,0,7,2007,WD,Normal,109900
803,RL,63,8199,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,2005,2005,PConc,Av,728,GasA,Y,SBrkr,1456,1,0,2,1,3,1,7,Typ,1,Attchd,2005,2,410,Y,36,18,0,0,0,0,NA,0,10,2008,WD,Normal,189000
804,RL,107,13891,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,2008,2009,PConc,Gd,1734,GasA,Y,SBrkr,2822,0,0,3,1,4,1,12,Typ,1,BuiltIn,2009,3,1020,Y,52,170,0,0,192,0,NA,0,1,2009,New,Partial,582933
805,RL,75,9000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1954,1954,CBlock,No,936,GasA,Y,SBrkr,1128,0,0,1,0,2,1,5,Min1,0,Attchd,1954,1,286,Y,0,0,0,0,0,0,NA,0,6,2006,WD,Family,118000
806,RL,91,12274,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,1Fam,1Story,2008,2008,PConc,No,1417,GasA,Y,SBrkr,1428,0,0,2,0,3,1,6,Typ,0,Attchd,2008,2,554,Y,0,60,0,0,0,0,NA,0,7,2008,New,Partial,227680
807,RL,75,9750,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,1967,1967,PConc,Av,980,GasA,Y,SBrkr,980,0,0,2,0,3,1,6,Typ,0,Attchd,1967,1,384,Y,68,0,0,0,0,0,NA,0,10,2006,WD,Normal,135500
808,RL,144,21384,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,1923,2004,CBlock,Gd,1324,GasA,Y,SBrkr,1576,2,0,1,1,3,1,6,Typ,1,Attchd,1923,2,528,Y,0,312,0,0,0,0,NA,0,5,2009,WD,Normal,223500
809,RL,85,13400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,1966,1966,CBlock,Av,1024,GasA,Y,SBrkr,1086,1,0,1,0,3,1,6,Typ,1,Attchd,1966,2,484,Y,0,0,0,0,0,0,NA,0,6,2006,WD,Normal,159950
810,RM,90,8100,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,1898,1965,PConc,No,849,GasA,N,FuseA,2138,0,0,2,0,2,3,11,Typ,0,Detchd,1910,2,360,N,40,156,0,0,0,0,NA,0,11,2009,WD,Normal,106000
811,RL,78,10140,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,1974,1999,CBlock,No,1040,GasA,Y,SBrkr,1309,1,0,1,1,3,1,5,Typ,1,Attchd,1974,2,484,Y,265,0,0,0,0,648,NA,0,1,2006,WD,Normal,181000
812,RM,NA,4438,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,2004,2004,PConc,Gd,848,GasA,Y,SBrkr,848,1,0,1,0,1,1,4,Typ,1,Attchd,2004,2,420,Y,140,0,0,0,0,0,NA,0,6,2008,ConLD,Normal,144500
813,C (all),66,8712,Grvl,NA,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,1952,1952,CBlock,Av,540,GasA,N,FuseA,1044,0,0,1,0,2,1,4,Typ,0,Basment,1952,2,504,N,0,0,0,0,0,0,Shed,54,6,2010,WD,Alloca,55993
814,RL,75,9750,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1958,1958,CBlock,No,1442,GasA,Y,SBrkr,1442,0,0,1,1,4,1,7,Typ,0,Attchd,1958,1,301,Y,0,0,275,0,0,0,Shed,500,4,2007,COD,Normal,157900
815,RL,45,8248,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,1918,1950,BrkTil,No,686,GasW,Y,SBrkr,1250,0,1,1,1,3,1,7,Typ,0,Detchd,1955,1,280,P,207,0,96,0,0,0,NA,0,7,2006,WD,Normal,116000
816,RL,48,12137,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,1998,1998,PConc,No,1649,GasA,Y,SBrkr,1661,0,0,2,0,3,1,6,Typ,0,Attchd,1998,2,598,Y,0,34,0,0,0,0,NA,0,5,2010,WD,Normal,224900
817,RL,NA,11425,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,1954,1954,CBlock,No,1008,GasA,Y,SBrkr,1008,0,0,1,0,2,1,4,Typ,1,Attchd,1954,1,275,Y,0,0,120,0,0,0,NA,0,7,2006,WD,Normal,137000
818,RL,NA,13265,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,2002,2002,PConc,No,1568,GasA,Y,SBrkr,1689,1,0,2,0,3,1,7,Typ,2,Attchd,2002,3,857,Y,150,59,0,0,0,0,NA,0,7,2008,WD,Normal,271000
819,RL,80,8816,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,1971,1971,CBlock,Av,1010,GasA,Y,SBrkr,1052,1,0,1,0,3,1,6,Typ,0,Attchd,1971,2,440,Y,0,0,0,0,0,0,NA,0,6,2010,WD,Normal,155000
820,RL,44,6371,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,2009,2010,PConc,Mn,1358,GasA,Y,SBrkr,1358,1,0,2,0,2,1,6,Typ,1,Attchd,2010,2,484,Y,192,35,0,0,0,0,NA,0,6,2010,New,Partial,224000
821,RL,72,7226,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,2003,2003,PConc,No,798,GasA,Y,SBrkr,1640,0,0,2,1,3,1,6,Typ,0,Attchd,2003,2,595,Y,0,45,0,0,0,0,NA,0,6,2008,WD,Normal,183000
822,RM,60,6000,Pave,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,1953,1953,CBlock,No,936,GasA,N,SBrkr,936,0,0,1,0,2,1,4,Min2,0,Detchd,1974,2,576,Y,0,32,112,0,0,0,NA,0,2,2009,WD,Normal,93000
823,RL,NA,12394,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,2003,2003,PConc,Gd,847,GasA,Y,SBrkr,1733,0,0,2,1,3,1,7,Typ,1,BuiltIn,2003,2,433,Y,100,48,0,0,0,0,NA,0,10,2007,WD,Family,225000
824,RL,60,9900,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,1940,1950,BrkTil,No,778,GasA,Y,SBrkr,1489,0,0,2,0,3,1,7,Typ,1,Detchd,1940,1,240,Y,335,0,0,0,0,0,NA,0,7,2009,WD,Normal,139500
825,FV,81,11216,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,2006,2006,PConc,No,1489,GasA,Y,SBrkr,1489,0,0,2,0,3,1,7,Typ,1,Attchd,2006,2,776,Y,0,140,0,0,0,0,NA,0,6,2006,New,Partial,232600
826,RL,114,14803,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,PosN,1Fam,1Story,2007,2008,PConc,Av,2078,GasA,Y,SBrkr,2084,1,0,2,0,2,1,7,Typ,1,Attchd,2007,3,1220,Y,188,45,0,0,0,0,NA,0,6,2008,New,Partial,385000
827,RM,50,6130,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,1924,1950,BrkTil,No,784,GasA,Y,SBrkr,784,1,0,1,0,2,1,5,Typ,0,NA,NA,0,0,Y,0,0,116,0,0,0,NA,0,5,2008,WD,Normal,109500
828,RL,65,8529,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,2001,2001,PConc,No,1454,GasA,Y,SBrkr,1434,0,0,2,0,3,1,6,Typ,1,Attchd,2001,2,527,Y,290,39,0,0,0,0,NA,0,4,2009,WD,Normal,189000
829,RL,NA,28698,Pave,NA,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,2Story,1967,1967,PConc,Gd,1013,GasA,Y,SBrkr,2126,0,1,2,1,3,1,7,Min2,0,Attchd,1967,2,538,Y,486,0,0,0,225,0,NA,0,6,2009,WD,Abnorml,185000
830,FV,24,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,2005,2005,PConc,No,600,GasA,Y,SBrkr,1223,0,0,2,1,2,1,4,Typ,0,Detchd,2005,2,480,Y,0,166,0,0,0,0,NA,0,7,2006,WD,Normal,147400
831,RL,80,11900,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,1957,1957,CBlock,No,1392,GasA,Y,FuseA,1392,1,0,1,1,3,1,6,Typ,2,Attchd,1957,2,458,Y,0,0,0,0,192,0,NA,0,6,2008,WD,Normal,166000
832,FV,30,3180,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,2005,2005,PConc,No,600,GasA,Y,SBrkr,1200,0,0,2,1,2,1,4,Typ,0,Detchd,2005,2,480,Y,0,166,0,0,0,0,NA,0,6,2006,WD,Normal,151000
833,RL,44,9548,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,2003,2003,PConc,No,941,GasA,Y,SBrkr,1829,1,0,2,1,3,1,7,Typ,1,Attchd,2003,2,613,Y,192,39,0,0,0,0,NA,0,1,2010,WD,Normal,237000
834,RL,100,10004,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1964,1964,CBlock,No,1516,GasA,Y,SBrkr,1516,0,0,1,1,3,1,6,Typ,0,Attchd,1964,2,472,Y,0,0,0,0,152,0,NA,0,2,2009,WD,Normal,167000
835,RL,75,7875,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1961,1961,CBlock,No,1144,GasA,Y,SBrkr,1144,1,0,1,0,3,1,6,Typ,0,Attchd,1961,2,456,Y,0,0,0,0,0,0,NA,0,9,2008,WD,Normal,139950
836,RL,60,9600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,1950,1995,CBlock,No,1067,GasA,Y,SBrkr,1067,0,0,2,0,2,1,4,Min2,0,Attchd,1996,2,436,Y,290,0,0,0,0,0,NA,0,2,2010,WD,Normal,128000
837,RM,90,8100,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,1948,1973,BrkTil,No,1559,GasA,Y,SBrkr,1559,1,0,1,0,2,1,5,Min2,0,Detchd,1948,2,812,Y,0,116,230,0,0,0,NA,0,6,2007,COD,Normal,153500
838,RM,21,1680,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,1973,1973,CBlock,No,483,GasA,Y,SBrkr,987,1,0,1,1,2,1,5,Typ,0,Detchd,1973,1,264,Y,0,0,0,0,0,0,NA,0,11,2008,WD,Normal,100000
839,RL,75,9525,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,1995,2006,PConc,No,1099,GasA,Y,SBrkr,1099,0,0,1,1,3,1,6,Typ,0,Attchd,1999,1,352,Y,278,0,0,0,0,0,NA,0,6,2008,WD,Normal,144000
840,RL,70,11767,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,1946,1995,CBlock,No,768,GasA,Y,SBrkr,1200,0,0,1,0,3,1,6,Typ,0,Detchd,1946,1,240,Y,0,0,0,0,0,0,NA,0,5,2008,WD,Normal,130500
841,RH,NA,12155,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,1925,1950,BrkTil,No,672,GasA,N,SBrkr,1482,0,0,2,0,4,1,7,Typ,0,Detchd,1934,1,400,P,0,0,254,0,0,0,NA,0,3,2008,WD,Normal,140000
842,RM,60,10440,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,1904,2002,PConc,No,650,GasA,Y,SBrkr,1539,0,0,2,0,3,1,8,Typ,1,Detchd,1983,2,686,P,70,78,68,0,0,0,NA,0,6,2008,WD,Normal,157500
843,RL,82,9020,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,1966,1966,CBlock,Gd,1127,GasA,Y,SBrkr,1165,1,0,1,1,3,1,6,Typ,0,Attchd,1966,2,490,Y,0,129,0,0,0,0,NA,0,5,2008,WD,Normal,174900
844,RL,80,8000,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,Duplex,1Story,1961,1961,CBlock,No,1800,GasA,N,SBrkr,1800,0,0,2,0,6,2,10,Typ,0,NA,NA,0,0,Y,0,0,0,0,0,0,NA,0,7,2007,WD,Normal,141000
845,RM,100,12665,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,1915,1950,BrkTil,Mn,876,GasA,Y,SBrkr,1416,0,0,1,1,4,1,7,Typ,1,Detchd,1949,3,720,Y,418,0,194,0,0,0,NA,0,6,2008,WD,Normal,153900
846,RL,NA,16647,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,1975,1981,CBlock,Gd,1390,GasA,Y,SBrkr,1701,1,0,2,0,3,1,6,Min2,2,Basment,1975,2,611,Y,0,0,0,0,0,0,NA,0,1,2007,WD,Normal,171000
847,RL,75,9317,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,1993,1993,PConc,No,740,GasA,Y,SBrkr,1775,1,0,2,1,3,1,7,Typ,1,Attchd,1993,2,425,Y,234,72,192,0,0,0,NA,0,7,2009,WD,Normal,213000
848,RL,36,15523,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,1972,1972,CBlock,Av,864,GasA,Y,SBrkr,864,1,0,1,0,3,1,5,Typ,1,Attchd,1972,1,338,Y,0,0,0,0,0,0,NA,0,8,2009,WD,Normal,133500
849,RL,75,45600,Pave,NA,IR2,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,1908,1997,BrkTil,No,907,GasA,Y,SBrkr,2358,0,0,3,0,5,1,10,Typ,1,Detchd,1908,2,360,Y,486,40,0,0,175,0,NA,0,9,2008,WD,Normal,240000
850,RL,80,9600,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,1976,1994,CBlock,No,528,GasA,Y,SBrkr,1855,0,0,2,1,3,1,7,Typ,1,Attchd,1976,2,512,Y,113,100,0,0,0,0,NA,0,8,2007,WD,Normal,187000
851,RM,36,4435,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,2003,2003,PConc,Av,848,GasA,Y,SBrkr,848,1,0,1,0,1,1,3,Typ,0,Attchd,2003,2,420,Y,140,0,0,0,0,0,NA,0,11,2007,WD,Normal,131500
852,RL,NA,3196,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,2003,2003,PConc,Gd,1273,GasA,Y,SBrkr,1456,0,0,2,0,2,1,7,Typ,1,Attchd,2003,2,400,Y,143,20,0,0,0,0,NA,0,5,2006,WD,Normal,215000
853,RL,53,7128,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,1941,1950,CBlock,No,918,GasA,Y,SBrkr,1646,0,0,2,0,4,1,7,Typ,2,Detchd,1941,1,240,Y,0,0,0,0,126,0,NA,0,8,2007,WD,Normal,164000
854,RL,NA,12095,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,1964,1964,CBlock,Gd,1127,GasA,Y,SBrkr,1445,0,0,1,1,3,1,7,Typ,1,Attchd,1964,2,645,Y,180,0,0,0,0,0,NA,0,8,2009,WD,Normal,158000
855,RL,102,17920,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,1955,1974,CBlock,Mn,1763,GasA,Y,SBrkr,1779,1,0,1,1,3,1,6,Typ,1,Attchd,1955,2,454,Y,0,418,0,0,312,0,NA,0,7,2006,WD,Abnorml,170000
856,RL,NA,6897,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,1962,2010,CBlock,No,1040,GasA,Y,SBrkr,1040,1,0,1,1,3,1,6,Typ,0,Detchd,1962,1,260,Y,0,104,0,0,0,0,NA,0,4,2010,WD,Normal,127000
857,RL,NA,10970,Pave,NA,IR1,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,SLvl,1978,1978,CBlock,Gd,940,GasA,Y,SBrkr,1026,1,0,1,0,3,1,5,Typ,0,Detchd,1981,2,576,Y,0,0,34,0,0,0,NA,0,10,2008,WD,Normal,147000
858,RL,65,8125,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,1994,1995,PConc,No,702,GasA,Y,SBrkr,1481,0,0,2,1,3,1,6,Typ,1,Attchd,1994,2,343,Y,0,36,0,0,0,0,NA,0,3,2009,WD,Normal,174000
859,RL,80,10400,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,1976,1976,CBlock,No,1090,GasA,Y,SBrkr,1370,0,0,2,0,3,1,6,Typ,1,Attchd,1976,2,479,Y,0,0,0,0,0,0,NA,0,6,2009,WD,Family,152000
860,RL,NA,11029,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,1968,1984,CBlock,Mn,1054,GasA,Y,SBrkr,2654,1,0,2,1,4,1,9,Typ,1,Attchd,1968,2,619,Y,0,65,0,0,222,0,NA,0,8,2006,WD,Normal,250000
861,RL,55,7642,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,1918,1998,BrkTil,No,912,GasA,Y,SBrkr,1426,0,0,1,1,3,1,7,Typ,1,Detchd,1925,1,216,Y,0,240,0,0,0,0,NA,0,6,2007,WD,Normal,189950
862,RL,75,11625,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,2fmCon,1Story,1965,1965,PConc,Mn,1039,GasA,Y,SBrkr,1039,1,0,1,1,3,1,6,Typ,0,Attchd,1965,2,504,Y,0,0,0,0,0,0,NA,0,4,2010,WD,Normal,131500
863,RL,81,9672,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,1984,1985,PConc,No,1040,GasA,Y,SBrkr,1097,0,0,2,0,3,1,6,Typ,0,Attchd,1986,2,480,Y,0,0,0,0,0,0,NA,0,5,2010,WD,Normal,152000
864,RL,70,7931,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1959,1959,CBlock,No,1148,GasA,Y,SBrkr,1148,1,0,1,0,3,1,6,Typ,0,Attchd,1959,1,672,Y,0,0,0,0,0,0,NA,0,7,2009,WD,Normal,132500
865,FV,72,8640,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,2007,2008,PConc,No,1372,GasA,Y,SBrkr,1372,0,0,2,0,3,1,6,Typ,0,Attchd,2008,2,529,Y,0,140,0,0,0,0,NA,0,5,2008,New,Partial,250580
866,RL,NA,8750,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1970,1970,CBlock,No,1002,GasA,Y,SBrkr,1002,1,0,1,0,3,1,5,Typ,0,Detchd,1973,2,902,Y,0,0,0,0,0,0,NA,0,8,2009,WD,Normal,148500
867,RL,67,10656,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,2006,2007,PConc,Av,1638,GasA,Y,SBrkr,1646,0,0,2,0,3,1,6,Typ,1,Attchd,2007,3,870,Y,192,80,0,0,0,0,NA,0,11,2007,New,Partial,248900
868,RL,85,6970,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,1961,1961,CBlock,No,1040,GasA,Y,SBrkr,1120,1,0,1,1,3,1,5,Typ,0,Attchd,1961,2,544,Y,168,0,0,0,0,0,Shed,400,5,2007,WD,Normal,129000
869,RL,NA,14762,Pave,NA,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Feedr,Norm,1Fam,2Story,1948,1950,Slab,NA,0,GasA,Y,SBrkr,2320,0,0,2,0,2,1,7,Typ,1,Attchd,1979,2,672,P,120,144,0,0,0,0,NA,0,5,2006,WD,Normal,169000
870,RL,80,9938,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,1993,1994,PConc,No,1050,GasA,Y,SBrkr,1949,1,0,2,1,3,1,8,Typ,1,Attchd,1993,2,574,Y,156,90,0,0,0,0,NA,0,6,2010,WD,Normal,236000
871,RL,60,6600,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,1962,1962,CBlock,No,894,GasA,N,SBrkr,894,0,0,1,0,2,1,5,Typ,0,Detchd,1962,1,308,Y,0,0,0,0,0,0,NA,0,8,2009,WD,Normal,109500
872,RL,70,8750,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,1998,1998,PConc,No,804,GasA,Y,SBrkr,1682,0,0,2,1,3,1,7,Typ,0,Attchd,1998,2,523,Y,0,77,0,0,0,0,NA,0,6,2010,WD,Normal,200500
873,RL,74,8892,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,1953,1996,Stone,Av,105,GasA,Y,SBrkr,910,0,0,1,0,3,1,5,Typ,0,Attchd,1953,2,414,Y,196,0,150,0,0,0,NA,0,10,2008,WD,Normal,116000
874,RL,60,12144,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1949,1950,CBlock,No,832,GasA,Y,SBrkr,1268,0,0,1,0,3,1,6,Typ,1,Attchd,1949,1,288,Y,0,28,0,0,0,0,Othr,0,9,2009,WD,Normal,133000
875,RM,52,5720,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,1941,1950,CBlock,No,676,GasA,Y,SBrkr,1131,0,0,1,1,3,1,5,Typ,0,Detchd,1941,1,200,Y,26,0,0,0,0,0,NA,0,8,2009,WD,Abnorml,66500
876,FV,75,9000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,2007,2007,PConc,Av,1184,GasA,Y,SBrkr,2610,0,0,2,1,4,1,11,Typ,1,BuiltIn,2007,2,550,Y,208,364,0,0,0,0,NA,0,8,2007,New,Partial,303477
877,RL,94,25286,Pave,NA,Reg,HLS,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,1963,1963,PConc,Gd,1064,GasA,Y,SBrkr,1040,1,0,1,0,3,1,5,Typ,0,Attchd,1963,2,648,Y,0,0,0,0,0,0,NA,0,1,2007,WD,Normal,132250
